5946a6c4f810d5692246ed54,0.0
5946a6c4f810d5692246ed55,0.0
5946a6c4f810d5692246ed5e,0.0
5946a6c4f810d5692246ed60,0.0
5946a6c4f810d5692246ed61,0.0
5946a6c4f810d5692246ed68,0.0
5946a6c4f810d5692246ed69,0.0
5946a6c4f810d5692246ed6a,0.0
5946a6c4f810d5692246ed72,0.0
5946a6c4f810d5692246ed77,0.0
5946a6c4f810d5692246edae,0.0
5946a6c4f810d5692246ede1,0.0
5946a6c4f810d5692246ede3,0.0
5946a6c4f810d5692246ede4,0.0
5946a6c4f810d5692246ede6,0.0
5946a6c4f810d5692246ede7,0.0
5946a6c4f810d5692246ede8,0.0
5946a6c4f810d5692246eded,0.0
5946a6c4f810d5692246edee,0.0
5946a6c4f810d5692246edf8,0.0
5946a6c6f810d5692246f1b7,0.0
5946a6c6f810d5692246f1b8,0.0
5946a6c7f810d5692246f1e9,0.0
5946a6c7f810d5692246f1ea,0.0
5946a6c7f810d5692246f1eb,0.0
5946a6c7f810d5692246f1ec,0.0
5946a6c7f810d5692246f1ed,0.0
5946a6c7f810d5692246f1ee,0.0
5946a6c7f810d5692246f223,0.0
5946a6c7f810d5692246f224,0.0
5946a6c7f810d5692246f22f,0.0
5946a6c7f810d5692246f230,0.0
5946a6c7f810d5692246f231,0.0
5946a6c7f810d5692246f232,0.0
5946a6c7f810d5692246f233,0.0
5946a6c7f810d5692246f234,0.0
5946a6c7f810d5692246f235,0.0
5946a6c7f810d5692246f236,0.0
5946a6c7f810d5692246f238,0.0
5946a6c7f810d5692246f239,0.0
5946a6c7f810d5692246f23c,0.0
5946a6c7f810d5692246f23d,0.0
5946a6c7f810d5692246f23e,0.0
5946a6c7f810d5692246f23f,0.0
5946a6c7f810d5692246f243,0.0
5946a6c7f810d5692246f244,0.0
5946a6c7f810d5692246f245,0.0
5946a6c7f810d5692246f246,0.0
5946a6c7f810d5692246f248,0.0
5946a6c7f810d5692246f249,0.0
5946a6c7f810d5692246f24a,0.0
5946a6c7f810d5692246f24b,0.0
5946a6c7f810d5692246f24c,0.0
5946a6c7f810d5692246f24d,0.0
5946a6c7f810d5692246f24e,0.0
5946a6c7f810d5692246f24f,0.0
5946a6c7f810d5692246f251,0.0
5946a6c7f810d5692246f252,0.0
5946a6c7f810d5692246f253,0.0
5946a6c7f810d5692246f254,0.0
5946a6c7f810d5692246f257,0.0
5946a6c7f810d5692246f258,0.0
5946a6c7f810d5692246f259,0.0
5946a6c7f810d5692246f25a,0.0
5946a6c7f810d5692246f25f,0.0
5946a6c7f810d5692246f260,0.0
5946a6c7f810d5692246f261,0.0
5946a6c7f810d5692246f262,0.0
5946a6c7f810d5692246f264,0.0
5946a6c7f810d5692246f265,0.0
5946a6c7f810d5692246f266,0.0
5946a6c7f810d5692246f267,0.0
5946a6c7f810d5692246f26a,0.0
5946a6c7f810d5692246f26b,0.0
5946a6c7f810d5692246f26c,0.0
5946a6c7f810d5692246f26d,0.0
5946a6c7f810d5692246f26e,0.0
5946a6c7f810d5692246f26f,0.0
5946a6c7f810d5692246f270,0.0
5946a6c7f810d5692246f271,0.0
5946a6c7f810d5692246f272,0.0
5946a6c7f810d5692246f273,0.0
5946a6c7f810d5692246f274,0.0
5946a6c7f810d5692246f275,0.0
5946a6c7f810d5692246f276,0.0
5946a6c7f810d5692246f277,0.0
5946a6c7f810d5692246f278,0.0
5946a6c7f810d5692246f279,0.0
5946a6c7f810d5692246f27a,0.0
5946a6c7f810d5692246f27b,0.0
5946a6c7f810d5692246f27c,0.0
5946a6c7f810d5692246f281,0.0
5946a6c7f810d5692246f282,0.0
5946a6c7f810d5692246f283,0.0
5946a6c7f810d5692246f284,0.0
5946a6c7f810d5692246f285,0.0
5946a6c7f810d5692246f286,0.0
5946a6c7f810d5692246f287,0.0
5946a6c7f810d5692246f288,0.0
5946a6c7f810d5692246f289,0.0
5946a6c7f810d5692246f28a,0.0
5946a6c7f810d5692246f291,0.0
5946a6c7f810d5692246f292,0.0
5946a6c7f810d5692246f293,0.0
5946a6c7f810d5692246f294,0.0
5946a6c7f810d5692246f297,0.0
5946a6c7f810d5692246f298,0.0
5946a6c7f810d5692246f29d,0.0
5946a6c7f810d5692246f29e,0.0
5946a6c7f810d5692246f29f,0.0
5946a6c7f810d5692246f2a0,0.0
5946a6c7f810d5692246f2a1,0.0
5946a6c7f810d5692246f2a2,0.0
5946a6c7f810d5692246f2a3,0.0
5946a6c7f810d5692246f2a4,0.0
5946a6c7f810d5692246f2a9,0.0
5946a6c7f810d5692246f2aa,0.0
5946a6c7f810d5692246f2ab,0.0
5946a6c7f810d5692246f2ac,0.0
5946a6c7f810d5692246f2ad,0.0
5946a6c7f810d5692246f2ae,0.0
5946a6c7f810d5692246f2af,0.0
5946a6c7f810d5692246f2b0,0.0
5946a6c7f810d5692246f2b1,0.0
5946a6c7f810d5692246f2b2,0.0
5946a6c7f810d5692246f2b3,0.0
5946a6c7f810d5692246f2b4,0.0
5946a6c7f810d5692246f2b5,0.0
5946a6c7f810d5692246f2bb,0.0
5946a6c7f810d5692246f2bc,0.0
5946a6c7f810d5692246f2bd,0.0
5946a6c7f810d5692246f2be,0.0
5946a6c7f810d5692246f2c3,0.0
5946a6c7f810d5692246f2c4,0.0
5946a6c7f810d5692246f2c5,0.0
5946a6c7f810d5692246f2c7,0.0
5946a6c7f810d5692246f2c8,0.0
5946a6c7f810d5692246f2ce,0.0
5946a6c7f810d5692246f2cf,0.0
5946a6c7f810d5692246f2d0,0.0
5946a6c7f810d5692246f2d1,0.0
5946a6c7f810d5692246f2d2,0.0
5946a6c7f810d5692246f2d3,0.0
5946a6c7f810d5692246f2d4,0.0
5946a6c7f810d5692246f2d5,0.0
5946a6c7f810d5692246f2d6,0.0
5946a6c7f810d5692246f2d7,0.0
5946a6c7f810d5692246f2d8,0.0
5946a6c7f810d5692246f2d9,0.0
5946a6c7f810d5692246f2da,0.0
5946a6c7f810d5692246f2db,0.0
5946a6c7f810d5692246f2dc,0.0
5946a6c7f810d5692246f2e2,0.0
5946a6c7f810d5692246f2e3,0.0
5946a6c7f810d5692246f2e4,0.0
5946a6c7f810d5692246f2e5,0.0
5946a6c7f810d5692246f2e6,0.0
5946a6c7f810d5692246f2e7,0.0
5946a6c7f810d5692246f2e8,0.0
5946a6c7f810d5692246f2e9,0.0
5946a6c7f810d5692246f2ea,0.0
5946a6c7f810d5692246f2eb,0.0
5946a6c7f810d5692246f2ec,0.0
5946a6c7f810d5692246f2ed,0.0
5946a6c7f810d5692246f2f0,0.0
5946a6c7f810d5692246f2f1,0.0
5946a6c7f810d5692246f2f2,0.0
5946a6c7f810d5692246f2f3,0.0
5946a6c7f810d5692246f2f4,0.0
5946a6c7f810d5692246f2f5,0.0
5946a6c7f810d5692246f2f6,0.0
5946a6c7f810d5692246f2f7,0.0
5946a6c7f810d5692246f2f8,0.0
5946a6c7f810d5692246f2f9,0.0
5946a6c7f810d5692246f2fa,0.0
5946a6c7f810d5692246f2fb,0.0
5946a6c7f810d5692246f2fe,0.0
5946a6c7f810d5692246f2ff,0.0
5946a6c7f810d5692246f300,0.0
5946a6c7f810d5692246f305,0.0
5946a6c7f810d5692246f306,0.0
5946a6c7f810d5692246f307,0.0
5946a6c7f810d5692246f308,0.0
5946a6c7f810d5692246f309,0.0
5946a6c7f810d5692246f30a,0.0
5946a6c7f810d5692246f30b,0.0
5946a6c7f810d5692246f30c,0.0
5946a6c7f810d5692246f30e,0.0
5946a6c7f810d5692246f30f,0.0
5946a6c7f810d5692246f310,0.0
5946a6c7f810d5692246f311,0.0
5946a6c7f810d5692246f312,0.0
5946a6c7f810d5692246f313,0.0
5946a6c7f810d5692246f314,0.0
5946a6c7f810d5692246f315,0.0
5946a6c7f810d5692246f316,0.0
5946a6c7f810d5692246f317,0.0
5946a6c7f810d5692246f31a,0.0
5946a6c7f810d5692246f31b,0.0
5946a6c7f810d5692246f31c,0.0
5946a6c7f810d5692246f31d,0.0
5946a6c7f810d5692246f31e,0.0
5946a6c7f810d5692246f31f,0.0
5946a6c7f810d5692246f320,0.0
5946a6c7f810d5692246f321,0.0
5946a6c7f810d5692246f322,0.0
5946a6c7f810d5692246f323,0.0
5946a6c7f810d5692246f324,0.0
5946a6c7f810d5692246f32c,0.0
5946a6c7f810d5692246f32d,0.0
5946a6c7f810d5692246f32e,0.0
5946a6c7f810d5692246f333,0.0
5946a6c7f810d5692246f334,0.0
5946a6c7f810d5692246f336,0.0
5946a6c7f810d5692246f337,0.0
5946a6c7f810d5692246f338,0.0
5946a6c7f810d5692246f339,0.0
5946a6c7f810d5692246f33a,0.0
5946a6c7f810d5692246f33b,0.0
5946a6c7f810d5692246f341,0.0
5946a6c7f810d5692246f342,0.0
5946a6c7f810d5692246f346,0.0
5946a6c7f810d5692246f347,0.0
5946a6c7f810d5692246f34f,0.0
5946a6c7f810d5692246f350,0.0
5946a6c7f810d5692246f351,0.0
5946a6c7f810d5692246f352,0.0
5946a6c7f810d5692246f358,0.0
5946a6c7f810d5692246f359,0.0
5946a6c7f810d5692246f35a,0.0
5946a6c7f810d5692246f35b,0.0
5946a6c7f810d5692246f363,0.0
5946a6c7f810d5692246f364,0.0
5946a6c7f810d5692246f365,0.0
5946a6c7f810d5692246f36e,0.0
5946a6c7f810d5692246f36f,0.0
5946a6c7f810d5692246f370,0.0
5946a6c7f810d5692246f373,0.0
5946a6c7f810d5692246f374,0.0
5946a6c7f810d5692246f388,0.0
5946a6c7f810d5692246f38a,0.0
5946a6c7f810d5692246f38b,0.0
5946a6c7f810d5692246f399,0.0
5946a6c7f810d5692246f39a,0.0
5946a6c7f810d5692246f39b,0.0
5946a6c7f810d5692246f39c,0.0
5946a6c7f810d5692246f39f,0.0
5946a6c7f810d5692246f3a0,0.0
5946a6c7f810d5692246f3a1,0.0
5946a6c7f810d5692246f3a2,0.0
5946a6c7f810d5692246f3a3,0.0
5946a6c7f810d5692246f3b1,0.0
5946a6c7f810d5692246f3b2,0.0
5946a6c7f810d5692246f3b6,0.0
5946a6c7f810d5692246f3b7,0.0
5946a6c7f810d5692246f3c2,0.0
5946a6c7f810d5692246f3c3,0.0
5946a6c7f810d5692246f416,0.0
5946a6c7f810d5692246f417,0.0
5946a6c7f810d5692246f418,0.0
5946a6c7f810d5692246f419,0.0
5946a6c7f810d5692246f41f,0.0
5946a6c7f810d5692246f420,0.0
5946a6c7f810d5692246f421,0.0
5946a6c7f810d5692246f429,0.0
5946a6c7f810d5692246f42a,0.0
5946a6c7f810d5692246f433,0.0
5946a6c7f810d5692246f434,0.0
5946a6c7f810d5692246f43a,0.0
5946a6c7f810d5692246f43b,0.0
5946a6c7f810d5692246f43f,0.0
5946a6c7f810d5692246f440,0.0
5946a6c7f810d5692246f441,0.0
5946a6c7f810d5692246f443,0.0
5946a6c7f810d5692246f444,0.0
5946a6c7f810d5692246f450,0.0
5946a6c7f810d5692246f451,0.0
5946a6c7f810d5692246f452,0.0
5946a6c7f810d5692246f453,0.0
5946a6c7f810d5692246f455,0.0
5946a6c7f810d5692246f456,0.0
5946a6c7f810d5692246f457,0.0
5946a6c7f810d5692246f458,0.0
5946a6c7f810d5692246f459,0.0
5946a6c7f810d5692246f45a,0.0
5946a6c7f810d5692246f45b,0.0
5946a6c7f810d5692246f45c,0.0
5946a6c7f810d5692246f45d,0.0
5946a6c7f810d5692246f45e,0.0
5946a6c7f810d5692246f45f,0.0
5946a6c7f810d5692246f460,0.0
5946a6c7f810d5692246f461,0.0
5946a6c7f810d5692246f462,0.0
5946a6c7f810d5692246f463,0.0
5946a6c7f810d5692246f464,0.0
5946a6c7f810d5692246f465,0.0
5946a6c7f810d5692246f466,0.0
5946a6c7f810d5692246f468,0.0
5946a6c7f810d5692246f469,0.0
5946a6c7f810d5692246f46a,0.0
5946a6c7f810d5692246f46b,0.0
5946a6c7f810d5692246f470,0.0
5946a6c7f810d5692246f471,0.0
5946a6c7f810d5692246f472,0.0
5946a6c7f810d5692246f473,0.0
5946a6c7f810d5692246f474,0.0
5946a6c7f810d5692246f475,0.0
5946a6c7f810d5692246f476,0.0
5946a6c7f810d5692246f477,0.0
5946a6c7f810d5692246f478,0.0
5946a6c7f810d5692246f479,0.0
5946a6c7f810d5692246f47a,0.0
5946a6c7f810d5692246f47b,0.0
5946a6c7f810d5692246f47d,0.0
5946a6c7f810d5692246f47e,0.0
5946a6c7f810d5692246f47f,0.0
5946a6c7f810d5692246f480,0.0
5946a6c7f810d5692246f481,0.0
5946a6c7f810d5692246f482,0.0
5946a6c7f810d5692246f483,0.0
5946a6c7f810d5692246f484,0.0
5946a6c7f810d5692246f485,0.0
5946a6c7f810d5692246f486,0.0
5946a6c7f810d5692246f487,0.0
5946a6c7f810d5692246f488,0.0
5946a6c7f810d5692246f48d,0.0
5946a6c7f810d5692246f48e,0.0
5946a6c7f810d5692246f48f,0.0
5946a6c7f810d5692246f490,0.0
5946a6c7f810d5692246f491,0.0
5946a6c7f810d5692246f492,0.0
5946a6c7f810d5692246f493,0.0
5946a6c7f810d5692246f494,0.0
5946a6c7f810d5692246f495,0.0
5946a6c7f810d5692246f496,0.0
5946a6c7f810d5692246f499,0.0
5946a6c7f810d5692246f49a,0.0
5946a6c7f810d5692246f49b,0.0
5946a6c7f810d5692246f49c,0.0
5946a6c7f810d5692246f49d,0.0
5946a6c7f810d5692246f49e,0.0
5946a6c7f810d5692246f49f,0.0
5946a6c7f810d5692246f4a0,0.0
5946a6c7f810d5692246f4a1,0.0
5946a6c7f810d5692246f4a2,0.0
5946a6c7f810d5692246f4a3,0.0
5946a6c7f810d5692246f4a4,0.0
5946a6c7f810d5692246f4a9,0.0
5946a6c7f810d5692246f4aa,0.0
5946a6c7f810d5692246f4ab,0.0
5946a6c7f810d5692246f4ac,0.0
5946a6c7f810d5692246f4ad,0.0
5946a6c7f810d5692246f4ae,0.0
5946a6c7f810d5692246f4af,0.0
5946a6c7f810d5692246f4b0,0.0
5946a6c7f810d5692246f4b1,0.0
5946a6c7f810d5692246f4b2,0.0
5946a6c7f810d5692246f4b3,0.0
5946a6c7f810d5692246f4b4,0.0
5946a6c7f810d5692246f4b5,0.0
5946a6c7f810d5692246f4b6,0.0
5946a6c7f810d5692246f4b7,0.0
5946a6c7f810d5692246f4b8,0.0
5946a6c7f810d5692246f4b9,0.0
5946a6c7f810d5692246f4ba,0.0
5946a6c7f810d5692246f4bb,0.0
5946a6c7f810d5692246f4bc,0.0
5946a6c7f810d5692246f4bd,0.0
5946a6c7f810d5692246f4be,0.0
5946a6c7f810d5692246f4bf,0.0
5946a6c7f810d5692246f4c0,0.0
5946a6c7f810d5692246f4c7,0.0
5946a6c7f810d5692246f4c8,0.0
5946a6c7f810d5692246f4c9,0.0
5946a6c7f810d5692246f4ca,0.0
5946a6c7f810d5692246f4cb,0.0
5946a6c7f810d5692246f4cc,0.0
5946a6c7f810d5692246f4cd,0.0
5946a6c7f810d5692246f4ce,0.0
5946a6c7f810d5692246f4cf,0.0
5946a6c7f810d5692246f4d0,0.0
5946a6c7f810d5692246f4d1,0.0
5946a6c7f810d5692246f4d2,0.0
5946a6c7f810d5692246f4d3,0.0
5946a6c7f810d5692246f4d4,0.0
5946a6c7f810d5692246f4d5,0.0
5946a6c7f810d5692246f4d6,0.0
5946a6c7f810d5692246f4d7,0.0
5946a6c7f810d5692246f4d8,0.0
5946a6c7f810d5692246f4d9,0.0
5946a6c7f810d5692246f4da,0.0
5946a6c7f810d5692246f4db,0.0
5946a6c7f810d5692246f4dc,0.0
5946a6c7f810d5692246f4dd,0.0
5946a6c7f810d5692246f4de,0.0
5946a6c7f810d5692246f4df,0.0
5946a6c7f810d5692246f4e0,0.0
5946a6c7f810d5692246f4e1,0.0
5946a6c7f810d5692246f4e2,0.0
5946a6c7f810d5692246f4e3,0.0
5946a6c7f810d5692246f4e4,0.0
5946a6c7f810d5692246f4e5,0.0
5946a6c7f810d5692246f4e6,0.0
5946a6c7f810d5692246f4e9,0.0
5946a6c7f810d5692246f4ea,0.0
5946a6c7f810d5692246f4eb,0.0
5946a6c7f810d5692246f4ec,0.0
5946a6c7f810d5692246f4ed,0.0
5946a6c7f810d5692246f4ee,0.0
5946a6c7f810d5692246f4ef,0.0
5946a6c7f810d5692246f4f0,0.0
5946a6c7f810d5692246f4f1,0.0
5946a6c7f810d5692246f4f2,0.0
5946a6c7f810d5692246f4f3,0.0
5946a6c7f810d5692246f4f4,0.0
5946a6c7f810d5692246f4f5,0.0
5946a6c7f810d5692246f4f6,0.0
5946a6c7f810d5692246f4f7,0.0
5946a6c7f810d5692246f4f8,0.0
5946a6c7f810d5692246f4fd,0.0
5946a6c7f810d5692246f4fe,0.0
5946a6c7f810d5692246f500,0.0
5946a6c7f810d5692246f501,0.0
5946a6c7f810d5692246f502,0.0
5946a6c7f810d5692246f503,0.0
5946a6c7f810d5692246f504,0.0
5946a6c7f810d5692246f505,0.0
5946a6c7f810d5692246f507,0.0
5946a6c7f810d5692246f508,0.0
5946a6c7f810d5692246f50d,0.0
5946a6c7f810d5692246f511,0.0
5946a6c7f810d5692246f512,0.0
5946a6c7f810d5692246f516,0.0
5946a6c7f810d5692246f517,0.0
5946a6c7f810d5692246f518,0.0
5946a6c7f810d5692246f519,0.0
5946a6c7f810d5692246f51a,0.0
5946a6c7f810d5692246f51b,0.0
5946a6c7f810d5692246f51c,0.0
5946a6c7f810d5692246f51d,0.0
5946a6c7f810d5692246f51e,0.0
5946a6c7f810d5692246f534,0.0
5946a6c7f810d5692246f535,0.0
5946a6cdf810d5692246f859,0.0
5946a6cef810d5692246ff84,0.0
5946a6cef810d569224703d7,0.0
5946a6cef810d569224703de,0.0
5946a6cef810d569224703df,0.0
5946a6cef810d56922470447,0.0
5946a6cef810d56922470448,0.0
5946a6cef810d569224704a5,0.0
5946a6cef810d569224704cd,0.0
5946a6cef810d569224704ce,0.0
5946a6d3f810d56922471f30,1.0
5946a6d3f810d56922471f31,1.0
5946a6d3f810d56922471f32,1.0
5946a6d3f810d56922471f33,0.0
5946a6d3f810d56922471f35,0.0
5946a6d3f810d56922471f36,0.0
5946a6d3f810d56922471f37,0.0
5946a6d3f810d56922471f38,0.0
5946a6d3f810d56922471f39,0.0
5946a6d3f810d56922471f5b,0.0
5946a6d3f810d56922471f61,0.0
5946a6d3f810d56922471f62,0.0
5946a6d3f810d56922471f64,0.0
5946a6d3f810d56922471f65,0.0
5946a6d3f810d56922471f66,0.0
5946a6d3f810d56922471f67,0.0
5946a6d3f810d56922471f69,0.0
5946a6d3f810d56922471f6b,0.0
5946a6d3f810d56922471f76,0.0
5946a6d3f810d56922471f77,0.0
5946a6d3f810d56922471f8a,0.0
5946a6d3f810d56922471f8c,0.0
5946a6d4f810d56922471f91,0.0
5946a6d4f810d56922471f92,0.0
5946a6d4f810d56922471f95,0.0
5946a6d4f810d56922471f9c,0.0
5946a6d4f810d56922471f9e,1.0
5946a6d4f810d56922471f9f,1.0
5946a6d4f810d56922471fa1,0.0
5946a6d4f810d56922471fa2,0.0
5946a6d4f810d56922471fac,0.0
5946a6d4f810d56922471fad,0.0
5946a6d4f810d56922471fcf,0.0
5946a6d4f810d56922471fd0,0.0
5946a6d4f810d56922471fe0,0.0
5946a6d4f810d56922471fe9,1.0
5946a6d4f810d56922471feb,1.0
5946a6d4f810d56922471ff9,0.0
5946a6d4f810d56922471ffe,1.0
5946a6d4f810d56922472000,0.0
5946a6d4f810d56922472005,1.0
5946a6daf810d56922473329,0.0
5946a6daf810d5692247332a,0.0
5946a6daf810d5692247332b,0.0
5946a6daf810d5692247332c,0.0
5946a6daf810d5692247332d,0.0
5946a6daf810d5692247332e,0.0
5946a6def810d56922473531,0.0
5946a6def810d56922473532,0.0
5946a6def810d56922473533,0.0
5946a6dff810d56922473710,3.0
5946a6dff810d56922473713,3.0
5946a6dff810d56922473715,1.0
5946a6dff810d56922473717,1.0
5946a6dff810d5692247371d,1.0
5946a6dff810d5692247371e,1.0
5946a6e3f810d56922473c51,0.0
5946a6e3f810d56922473c5f,0.0
5946a6e3f810d56922473c63,0.0
5946a6e6f810d56922473f0d,0.0
5946a6e8f810d56922474065,0.0
5946a6e8f810d56922474066,0.0
5946a6ebf810d56922474202,0.0
5946a6ebf810d56922474205,0.0
5946a6ecf810d569224742d9,0.0
5946a6ecf810d569224742e7,0.0
5946a6f1f810d56922474647,0.0
5946a6f1f810d56922474648,0.0
5946a6f1f810d56922474649,0.0
5946a6f1f810d5692247464a,0.0
5946a6f2f810d5692247475e,1.0
5946a6f2f810d5692247476d,1.0
5946a6f2f810d5692247476e,1.0
5946a6f2f810d56922474778,1.0
5946a6f2f810d56922474779,1.0
5946a6f2f810d56922474780,1.0
5946a6f2f810d56922474781,1.0
5946a6f2f810d569224747b1,1.0
5946a6f2f810d569224747b3,1.0
5946a6f2f810d569224747bf,1.0
5946a6f2f810d569224747c0,1.0
5946a6f2f810d569224747c2,1.0
5946a6f2f810d569224747fd,1.0
5946a6f2f810d56922474818,1.0
5946a6f2f810d5692247481b,1.0
5946a6f2f810d56922474854,1.0
5946a6f2f810d569224748b2,1.0
5946a6f2f810d569224748b3,1.0
5946a6f2f810d569224749ae,3.0
5946a6f2f810d569224749b2,3.0
5946a6f2f810d569224749b4,3.0
5946a6f2f810d569224749b6,3.0
5946a6f2f810d569224749b7,3.0
5946a6f2f810d569224749bb,1.0
5946a6f2f810d569224749cd,1.0
5946a6f2f810d569224749cf,1.0
5946a6f2f810d569224749d0,1.0
5946a6f2f810d569224749d1,1.0
5946a6f2f810d569224749d2,1.0
5946a6f2f810d569224749d6,1.0
5946a6f2f810d569224749d7,1.0
5946a6f2f810d569224749d8,1.0
5946a6f2f810d56922474a17,1.0
5946a6f2f810d56922474a19,1.0
5946a6f2f810d56922474a67,1.0
5946a6f2f810d56922474b20,1.0
5946a6f2f810d56922474b22,1.0
5946a6f2f810d56922474b23,1.0
5946a6f2f810d56922474b24,1.0
5946a6f2f810d56922474b2f,1.0
5946a6f2f810d56922474b4b,1.0
5946a6f2f810d56922474b4c,1.0
5946a6f2f810d56922474b4f,1.0
5946a6f2f810d56922474b50,1.0
5946a6f2f810d56922474b51,1.0
5946a6f2f810d56922474b52,1.0
5946a6f2f810d56922474b53,1.0
5946a6f2f810d56922474b54,1.0
5946a6f2f810d56922474b55,1.0
5946a6f2f810d56922474b56,1.0
5946a6f2f810d56922474b57,1.0
5946a6f2f810d56922474b58,1.0
5946a6f2f810d56922474b5a,1.0
5946a6f2f810d56922474b5b,1.0
5946a6f2f810d56922474b5c,1.0
5946a6f2f810d56922474b5d,1.0
5946a6f2f810d56922474b5e,1.0
5946a6f2f810d56922474b60,1.0
5946a6f2f810d56922474b61,1.0
5946a6f2f810d56922474b62,1.0
5946a6f2f810d56922474b8e,1.0
5946a6f2f810d56922474bb3,1.0
5946a6f2f810d56922474be8,1.0
5946a6f2f810d56922474bea,1.0
5946a6f2f810d56922474bec,1.0
5946a6f2f810d56922474bee,1.0
5946a6f2f810d56922474bf0,1.0
5946a6f2f810d56922474bf3,1.0
5946a6f2f810d56922474bf5,1.0
5946a6f2f810d56922474bf6,1.0
5946a6f2f810d56922474bf7,1.0
5946a6f2f810d56922474bf8,1.0
5946a6f2f810d56922474c53,1.0
5946a6f2f810d56922474c54,1.0
5946a6f2f810d56922474c5d,1.0
5946a6f2f810d56922474c5e,1.0
5946a6f2f810d56922474c5f,1.0
5946a6f2f810d56922474c64,1.0
5946a6f2f810d56922474caf,1.0
5946a6f2f810d56922474cd1,1.0
5946a6f2f810d56922474cd2,1.0
5946a6f2f810d56922474cff,1.0
5946a6f2f810d56922474d00,1.0
5946a6f2f810d56922474d16,1.0
5946a6f2f810d56922474d17,1.0
5946a6f2f810d56922474d18,1.0
5946a6f2f810d56922474d1a,1.0
5946a6f2f810d56922474d1b,1.0
5946a6f2f810d56922474d1c,1.0
5946a6f2f810d56922474d1d,1.0
5946a6f2f810d56922474d1e,1.0
5946a6f2f810d56922474d21,1.0
5946a6f2f810d56922474d22,1.0
5946a6f2f810d56922474d23,1.0
5946a6f2f810d56922474d24,1.0
5946a6f2f810d56922474d25,1.0
5946a6f2f810d56922474d26,1.0
5946a6f2f810d56922474d27,1.0
5946a6f2f810d56922474d28,1.0
5946a6f2f810d56922474d2a,1.0
5946a6f2f810d56922474d2b,1.0
5946a6f2f810d56922474d2c,1.0
5946a6f2f810d56922474d2d,1.0
5946a6f2f810d56922474d2e,1.0
5946a6f2f810d56922474d2f,1.0
5946a6f2f810d56922474d32,1.0
5946a6f2f810d56922474d33,1.0
5946a6f2f810d56922474d34,1.0
5946a6f2f810d56922474d35,1.0
5946a6f2f810d56922474d36,1.0
5946a6f2f810d56922474d37,1.0
5946a6f2f810d56922474d39,1.0
5946a6f2f810d56922474d3a,1.0
5946a6f2f810d56922474d3e,1.0
5946a6f2f810d56922474d3f,1.0
5946a6f2f810d56922474d40,1.0
5946a6f2f810d56922474d44,1.0
5946a6f2f810d56922474d45,1.0
5946a6f2f810d56922474d46,1.0
5946a6f2f810d56922474d47,1.0
5946a6f2f810d56922474d48,1.0
5946a6f2f810d56922474d60,1.0
5946a6f2f810d56922474d7b,1.0
5946a6f2f810d56922474d7c,1.0
5946a6f2f810d56922474d7f,1.0
5946a6f2f810d56922474d81,1.0
5946a6f2f810d56922474d84,1.0
5946a6f2f810d56922474d85,1.0
5946a6f2f810d56922474d86,1.0
5946a6f2f810d56922474d89,1.0
5946a6f2f810d56922474d8a,1.0
5946a6f2f810d56922474eea,1.0
5946a6f2f810d56922474eeb,1.0
5946a6f2f810d56922474eef,1.0
5946a6f2f810d56922474ef0,1.0
5946a6f2f810d56922474ef3,1.0
5946a6f2f810d56922474ef7,1.0
5946a6f2f810d56922474f01,1.0
5946a6f2f810d56922474f23,3.0
5946a6f2f810d56922474f29,3.0
5946a6f2f810d56922474f30,3.0
5946a6f2f810d56922474f31,3.0
5946a6f2f810d56922474f36,3.0
5946a6f2f810d56922474f3e,1.0
5946a6f2f810d56922474f41,3.0
5946a6f2f810d56922474f4a,3.0
5946a6f2f810d56922474f4b,3.0
5946a6f2f810d56922474f4f,3.0
5946a6f2f810d56922474f50,3.0
5946a6f2f810d56922474f5b,3.0
5946a6f2f810d56922474f5c,3.0
5946a6f2f810d56922474f5f,3.0
5946a6f2f810d56922474f64,3.0
5946a6f2f810d56922474f65,3.0
5946a6f2f810d56922474f68,3.0
5946a6f2f810d56922474f69,3.0
5946a6f2f810d56922474f6d,3.0
5946a6f2f810d56922474f6e,3.0
5946a6f2f810d56922474f70,3.0
5946a6f2f810d56922474f73,3.0
5946a6f2f810d56922474f74,3.0
5946a6f2f810d56922474f75,3.0
5946a6f2f810d56922474f76,3.0
5946a6f2f810d56922474f79,3.0
5946a6f2f810d56922474f7a,3.0
5946a6f2f810d56922474f7e,3.0
5946a6f2f810d56922474f7f,3.0
5946a6f2f810d56922474f80,3.0
5946a6f2f810d56922474f81,3.0
5946a6f2f810d56922474f85,3.0
5946a6f2f810d56922474f86,3.0
5946a6f2f810d56922474f87,3.0
5946a6f2f810d56922474f89,3.0
5946a6f2f810d56922474f8b,3.0
5946a6f2f810d56922474f8e,3.0
5946a6f2f810d56922474f8f,3.0
5946a6f2f810d56922474f90,3.0
5946a6f2f810d56922474f94,3.0
5946a6f2f810d56922474f95,3.0
5946a6f2f810d56922474fa4,3.0
5946a6f2f810d56922474fa9,3.0
5946a6f2f810d56922474faa,3.0
5946a6f2f810d56922474fad,3.0
5946a6f2f810d56922474fb1,3.0
5946a6f2f810d56922474fb3,3.0
5946a6f2f810d56922474fb5,3.0
5946a6f2f810d56922474fb7,3.0
5946a6f2f810d56922474fbf,1.0
5946a6f2f810d56922474fd4,1.0
